Pedido,Lineas,Unidades
4190129701,29,1798
1151364,29,1757
4190134482,29,1741
4190124481,29,1631
4190128241,29,1612
1156749,29,1606
4190134651,29,1518
4190134016,29,1476
4190134876,29,1438
4190126684,29,1388
1156313,29,1340
4190130938,29,1330
4190132728,29,1325
4190131258,29,1307
4190128813,29,1236
4190139773,29,1231
4190124831,29,1220
4190134517,29,1170
4190124581,29,1116
4190129469,29,1102
4190126416,29,1058
4190124924,29,1020
1167487,29,1015
1160176,29,996
4190132927,29,992
4190131169,29,974
4190133356,29,972
4190131800,29,947
4190135389,29,940
4190138196,29,927
4190126132,29,918
4190128077,29,886
4190132632,29,852
1153004,29,835
1157656,29,833
1166656,29,816
1147877,29,802
1148715,29,802
1150065,29,802
1149317,29,802
1154569,29,797
1154971,29,797
4190132260,29,780
1159857,29,754
4190128343,29,747
4190139551,29,741
4190126903,29,739
4190139261,29,712
4190134813,29,704
4190138907,29,698
4190138801,29,687
4190130532,29,668
4190129244,29,667
4190139456,29,660
4190131420,29,659
4190138493,29,650
4190132864,29,644
4190134030,29,643
4190138544,29,637
4190139024,29,604
4190134501,29,594
1156751,29,580
4190138676,29,570
1154137,29,548
4190126042,29,548
4190130381,29,525
4190124890,29,508
4190138491,29,498
4190128453,29,488
4190128983,29,457
4190131696,29,453
4190133245,29,448
4190132853,29,445
4190135012,29,428
4190125386,29,426
4190139475,29,424
4190134573,29,422
4190133345,29,420
1164778,29,413
4190133127,29,404
4190124423,29,378
4190133178,29,372
4190132813,29,369
1164888,29,368
1159885,29,338
4190131004,29,338
1158335,29,304
4190139537,29,289
4190133870,29,273
4190128049,29,270
4190126315,29,250
4190131940,29,239
4190132790,29,236
4190140018,29,233
1225886336,29,187
1225481731,29,181
1225974156,29,172
1153193,28,155578
4190135471,28,59500
1162404,28,38550
4190126906,28,21364
1167201,28,17978
1152448,28,14505
4190125453,28,12330
1151766,28,11602
1158569,28,10897
4190137882,28,9789
4190136174,28,8299
4190128577,28,7292
4190134134,28,5170
4190139633,28,5088
4190133995,28,5047
1161526,28,4979
4190133943,28,4567
1165700,28,4298
1148077,28,4029
1151184,28,3917
1156788,28,3651
4190128609,28,3388
4190135038,28,3076
4190125151,28,2936
4190133029,28,2930
4190126627,28,2814
4190133144,28,2706
4190130094,28,2323
4190137945,28,2234
4190126192,28,2139
4190138614,28,2064
4190135889,28,1978
1164940,28,1949
4190127864,28,1936
1165877,28,1910
1165876,28,1840
4190127758,28,1801
1154384,28,1784
4190129028,28,1750
4190125042,28,1740
4190125904,28,1676
1158939,28,1557
1154287,28,1522
1165804,28,1444
1154689,28,1372
4190135529,28,1360
4190133795,28,1349
4190139864,28,1316
4190125724,28,1289
4190125727,28,1278
1156462,28,1212
4190133273,28,1098
1156360,28,1092
1167149,28,1091
1164853,28,1076
4190127432,28,1064
1164083,28,1059
4190132804,28,1048
4190132089,28,1029
1167609,28,1015
4190134132,28,1005
4190134251,28,989
4190130331,28,948
4190125592,28,903
4190139549,28,881
4190132566,28,848
4190129037,28,846
1156362,28,842
4190131431,28,838
4190128141,28,830
4190130991,28,809
4190129656,28,806
4190139703,28,792
4190138615,28,789
4190138350,28,769
4190139868,28,755
4190130360,28,752
4190125357,28,744
4190129499,28,735
4190130316,28,733
4190129514,28,730
4190129446,28,724
4190126492,28,722
1164860,28,721
4190133713,28,695
4190127076,28,694
4190133900,28,671
4190135312,28,670
4190132513,28,669
4190134627,28,661
1167092,28,635
1154265,28,572
4190129464,28,571
4190134553,28,566
1157431,28,557
4190135595,28,556
1164938,28,552
4190134512,28,542
4190133640,28,534
4190133075,28,524
4190125144,28,522
4190139564,28,520
1167319,28,513
4190138960,28,507
4190125078,28,507
4190134229,28,506
4190132382,28,475
4190134504,28,472
4190138423,28,463
4190133889,28,448
4190139772,28,440
1156951,28,420
4190138905,28,409
1158262,28,402
4190139552,28,394
4190134805,28,382
1149863,28,372
4190124526,28,371
4190133918,28,369
4190131815,28,368
4190129379,28,359
1157517,28,357
4190131626,28,351
4190135014,28,336
4190140061,28,330
4190140163,28,328
1152503,28,325
4190133863,28,315
1166442,28,303
1159201,28,302
4190132029,28,287
1165654,28,283
4190139833,28,258
1225374488,28,245
1164920,28,186
4190129048,28,138
1225237669,28,137
1149861,30,81650
1148772,30,61220
1159255,30,44550
1155250,30,35202
1154259,30,28480
1154394,30,24315
4190135360,30,16590
4190127844,30,12748
4190138032,30,12388
4190135740,30,11268
1154071,30,9676
4190133350,30,8224
4190124348,30,6803
4190136158,30,6702
1150012,30,6228
4190135500,30,6208
4190128494,30,5938
4190139731,30,5882
4190131378,30,4998
4190132848,30,4982
4190133554,30,4578
4190135459,30,3713
4190126028,30,3172
1157070,30,2940
1164904,30,2930
4190124569,30,2580
1152376,30,2520
4190133000,30,2367
4190125490,30,2298
4190139540,30,2268
1149496,30,2210
1164013,30,2178
1159198,30,1965
1152259,30,1936
1157601,30,1733
4190124683,30,1690
4190128915,30,1668
1165812,30,1652
4190129955,30,1572
4190138965,30,1510
4190127632,30,1474
1152375,30,1360
4190139023,30,1337
1154043,30,1322
4190127824,30,1290
4190125887,30,1208
4190124524,30,1189
1167605,30,1171
4190138116,30,1168
1152260,30,1155
4190139548,30,1128
4190132910,30,1092
1160082,30,1080
1152378,30,1080
1161154,30,1080
4190128946,30,1080
4190135501,30,1044
4190129681,30,1044
4190129689,30,982
1156327,30,974
4190124209,30,970
4190124768,30,956
4190131774,30,932
1167203,30,894
1165779,30,823
4190131846,30,790
4190135808,30,745
4190133946,30,704
4190134888,30,693
1155042,30,662
4190133362,30,650
4190131841,30,633
4190134853,30,623
4190125389,30,614
4190131078,30,601
1164929,30,597
4190130829,30,596
4190132984,30,588
4190127208,30,576
4190133341,30,562
1154426,30,555
4190126276,30,553
1154185,30,548
1166618,30,532
4190128882,30,521
4190127604,30,511
4190124252,30,509
4190134929,30,498
4190132657,30,492
4190131473,30,488
4190131832,30,484
4190138372,30,471
4190131362,30,464
4190132447,30,439
4190128708,30,428
4190138275,30,428
4190139760,30,419
4190133893,30,418
4190125147,30,417
4190139374,30,417
4190132115,30,416
4190132511,30,413
1156787,30,381
4190131783,30,360
4190129011,30,353
4190130913,30,351
4190129405,30,347
4190130684,30,315
4190133085,30,302
4190134820,30,300
4190130218,30,274
1157059,30,266
1225374766,30,236
1168268,30,234
1151907,30,30
1153069,30,30
1153795,32,73000
4190125584,32,30314
1162269,32,26600
4190138630,32,23349
4190138149,32,18764
1164218,32,7721
1159209,32,7147
4190130722,32,6617
4190138233,32,6530
4190124996,32,5619
1158430,32,5590
4190132584,32,4414
4190126264,32,4308
4190130553,32,3841
1164057,32,3760
4190128513,32,2786
4190127514,32,2410
1163812,32,2360
1164084,32,2312
1154322,32,1956
1154321,32,1956
1151412,32,1911
4190139973,32,1808
4190133639,32,1791
1156338,32,1733
4190128328,32,1731
4190126618,32,1631
4190130407,32,1617
1155427,32,1572
4190124775,32,1534
4190135643,32,1520
1166138,32,1490
1166606,32,1488
4190125156,32,1258
4190126018,32,1241
1150186,32,1239
4190139826,32,1210
4190124853,32,1158
4190133791,32,1087
4190129163,32,1021
4190127755,32,1013
1154362,32,1006
4190130189,32,961
4190134395,32,953
1164663,32,940
4190131299,32,937
4190127689,32,922
4190135276,32,909
4190130471,32,906
4190126220,32,901
4190126674,32,850
4190133948,32,828
4190136061,32,783
4190135143,32,769
1159535,32,766
1152410,32,761
4190126746,32,760
4190132700,32,758
4190126491,32,744
4190126821,32,727
4190138599,32,716
4190128104,32,706
4190133287,32,688
4190134966,32,685
4190134137,32,680
1155482,32,673
4190127306,32,658
4190131996,32,653
4190125172,32,642
4190133420,32,640
4190139588,32,630
4190128982,32,627
4190134700,32,610
4190139520,32,610
4190130711,32,608
4190138250,32,599
4190127653,32,590
4190125720,32,579
4190138503,32,570
1166391,32,548
4190124208,32,540
4190132010,32,534
1153094,32,534
4190138946,32,532
4190126186,32,528
4190132406,32,515
4190139382,32,491
4190129404,32,477
4190133675,32,447
4190139002,32,431
4190133684,32,426
4190132463,32,425
4190127660,32,410
1150346,32,395
4190124506,32,376
4190134415,32,344
4190135876,32,330
4190132362,32,317
4190140011,32,276
1154805,32,276
4190133315,32,272
4190126054,32,271
4190131456,32,224
1156940,32,169
1152500,33,40806
4190125012,33,28846
1165735,33,27924
4190124870,33,14126
1155578,33,13581
4190126429,33,12578
4190134981,33,8328
4190126199,33,7882
4190126799,33,6090
4190127644,33,5681
1154210,33,4444
4190138028,33,4337
4190126711,33,3746
1164080,33,3200
1166557,33,3115
1154804,33,2896
4190134891,33,2813
1158203,33,2784
4190128098,33,2648
4190127837,33,2407
4190125216,33,2392
1157556,33,2354
4190139596,33,2057
4190135666,33,2056
4190126976,33,1984
1165805,33,1854
4190126395,33,1818
4190133363,33,1740
4190132350,33,1602
4190132292,33,1594
4190134083,33,1466
1150236,33,1390
1165810,33,1360
4190132439,33,1254
4190133933,33,1222
4190137951,33,1202
4190124745,33,1081
4190127616,33,1074
1165851,33,1060
4190124410,33,1054
4190125354,33,1027
4190130470,33,1016
4190127827,33,1014
4190128929,33,997
4190137965,33,946
4190130715,33,935
1160772,33,928
4190129696,33,920
4190127318,33,914
1164160,33,861
4190135285,33,838
4190124855,33,817
4190135323,33,816
4190125896,33,815
4190135204,33,812
4190132015,33,801
1165760,33,792
4190128154,33,790
4190139362,33,788
4190132299,33,783
4190125528,33,776
4190135798,33,764
4190124359,33,744
30029733,33,742
4190125522,33,728
4190130312,33,693
4190133101,33,692
4190124910,33,675
4190132948,33,666
4190132532,33,659
4190138417,33,655
4190124608,33,655
4190130303,33,625
4190138464,33,616
1165959,33,616
1167075,33,614
4190132684,33,604
4190129126,33,603
4190124274,33,580
4190125514,33,574
4190130849,33,570
4190133737,33,564
4190132654,33,563
1165750,33,549
4190139227,33,528
4190138827,33,526
4190138821,33,522
4190135278,33,519
1164944,33,492
4190131868,33,492
4190130882,33,471
4190133043,33,465
4190139415,33,451
4190127969,33,438
1164870,33,396
1168206,33,394
1168131,33,382
4190125627,33,338
4190138606,33,328
4190132543,33,326
4190124561,33,316
4190130555,33,297
1154673,36,57792
4190136037,36,45924
1148714,36,43918
1151543,36,27353
1154318,36,22666
1167614,36,21316
4190127645,36,12552
4190140033,36,9603
4190124411,36,7464
4190125018,36,7104
4190133962,36,6786
4190130885,36,6182
1159183,36,4698
1155827,36,4696
1160181,36,4275
4190138802,36,4109
4190125080,36,3562
1164079,36,3550
1148834,36,3424
4190136087,36,3368
1164485,36,2510
4190125732,36,2447
4190127794,36,2156
4190129156,36,2087
4190124403,36,2056
4190129864,36,2002
4190128463,36,2001
4190133718,36,1940
4190124863,36,1919
4190139319,36,1863
4190128709,36,1853
4190125295,36,1819
1153928,36,1812
4190132049,36,1766
4190128012,36,1720
4190127953,36,1692
4190124854,36,1638
4190135837,36,1596
4190131051,36,1586
4190137906,36,1574
1150233,36,1501
1154225,36,1484
1154918,36,1479
4190135044,36,1461
4190135045,36,1461
4190129618,36,1439
4190126359,36,1362
1153101,36,1278
4190134586,36,1206
1165803,36,1144
4190124200,36,1130
1152206,36,1074
4190132002,36,1041
4190134624,36,1036
4190131538,36,982
4190139744,36,958
4190131567,36,957
1159228,36,937
4190133887,36,915
4190135054,36,906
1167582,36,876
4190131563,36,855
1157032,36,843
4190126739,36,825
4190138378,36,794
4190130221,36,774
4190124879,36,762
4190133537,36,754
4190133638,36,741
4190137879,36,737
4190127563,36,730
1164520,36,717
1167164,36,709
1168264,36,706
4190127765,36,694
4190139643,36,675
4190139642,36,675
4190130640,36,670
4190131866,36,666
4190135108,36,660
4190126449,36,640
4190132549,36,607
4190134962,36,606
4190135387,36,600
4190130705,36,591
1166698,36,590
4190128339,36,559
4190128547,36,521
1162230,36,504
4190133351,36,502
4190132563,36,492
4190132340,36,477
4190132339,36,477
4190131251,36,457
4190126296,36,436
4190127396,36,414
4190126286,36,408
1158973,36,333
1156907,36,324
4190126712,36,288
4190130730,36,166
1164096,36,36
4190139109,31,92167
1164702,31,15179
4190136077,31,15116
4190132841,31,14838
4190133452,31,12327
1153941,31,11839
4190127511,31,8267
4190125175,31,6404
4190129836,31,5960
4190130195,31,5512
4190126146,31,5416
1154989,31,5154
1163965,31,4649
4190128355,31,4364
4190135707,31,4061
4190126630,31,3577
4190127808,31,3526
4190125515,31,3453
4190134254,31,3415
1164850,31,3062
4190128644,31,2952
4190130790,31,2822
1150222,31,2267
4190131531,31,2156
4190126524,31,2140
4190128389,31,1952
4190130354,31,1883
4190133330,31,1744
1157083,31,1739
4190127175,31,1690
4190139980,31,1519
4190125029,31,1400
4190131128,31,1368
1155421,31,1347
4190133118,31,1314
4190135510,31,1218
1157559,31,1214
4190138165,31,1134
1152700,31,1091
1148052,31,1081
1154233,31,1060
4190128857,31,1008
4190132846,31,992
4190124609,31,891
4190133358,31,877
4190130602,31,858
4190135790,31,838
4190131262,31,827
4190125597,31,827
4190132129,31,800
4190138511,31,784
4190127232,31,775
4190129107,31,765
4190129451,31,761
1147859,31,740
4190132552,31,723
1157001,31,722
4190126891,31,714
4190134363,31,685
4190132064,31,653
4190135475,31,649
1154228,31,638
4190130326,31,637
4190133728,31,616
4190139712,31,605
1148688,31,604
4190133389,31,587
1165694,31,572
4190131624,31,546
4190124769,31,541
1157144,31,526
1157944,31,525
4190127077,31,525
1162462,31,525
4190139014,31,509
4190130977,31,504
4190130495,31,500
4190133067,31,486
4190129034,31,482
4190137903,31,477
1166527,31,452
4190127609,31,433
4190132792,31,414
4190130787,31,410
1156210,31,404
4190124118,31,404
4190133214,31,400
4190138554,31,396
4190132514,31,387
4190132088,31,380
1162202,31,347
4190139574,31,343
4190134603,31,334
4190134610,31,318
4190126874,31,290
4190135823,31,279
1159016,31,242
1167474,31,31
1152465,31,31
4190125722,35,129880
1161688,35,73396
1151442,35,35700
4190126537,35,23054
4190135023,35,21058
1155710,35,20392
4190124977,35,14868
1148175,35,12208
4190125633,35,8636
4190130260,35,7539
4190125998,35,7138
4190129518,35,6818
1159061,35,5882
1166644,35,5290
4190138587,35,4912
4190135338,35,4844
4190136971,35,4254
4190138320,35,4103
4190136093,35,3634
1160083,35,3626
4190126632,35,3572
4190128643,35,3031
4190132983,35,2970
4190138317,35,2640
1165809,35,2636
1165243,35,2595
4190128353,35,2426
1155420,35,2385
4190138402,35,2259
4190135059,35,2257
4190134564,35,2227
1157147,35,2208
4190126551,35,2127
4190135534,35,1765
4190134230,35,1588
4190138126,35,1473
4190130169,35,1400
4190130666,35,1286
4190138549,35,1231
4190137993,35,1220
4190129626,35,1189
4190132139,35,1099
4190139964,35,1000
4190138366,35,983
4190132001,35,982
4190138373,35,969
4190124456,35,917
4190124133,35,915
4190126324,35,862
1166434,35,836
4190124386,35,834
4190124827,35,785
4190125789,35,770
4190138178,35,768
4190132612,35,752
4190126391,35,749
4190125712,35,734
4190130595,35,722
4190139602,35,714
4190139426,35,703
1150226,35,697
1164943,35,664
4190139334,35,662
4190140090,35,661
1157051,35,641
4190135759,35,586
4190134665,35,582
4190134433,35,572
4190134821,35,564
4190133473,35,558
4190125795,35,549
4190132855,35,547
4190130435,35,531
4190136111,35,529
4190131409,35,526
4190140135,35,459
1156239,35,420
4190138318,35,398
4190139312,35,369
4190131495,35,325
4190131615,35,317
4190139070,35,317
1226079682,35,306
4190134607,35,252
4190139195,35,247
4190124533,35,218
1153218,34,38647
1161294,34,25414
4190125228,34,18089
1153221,34,15312
4190135320,34,14061
4190126550,34,11098
1168260,34,9583
4190127548,34,9450
4190130437,34,7733
1154419,34,7532
1149778,34,5922
4190131690,34,5174
1168123,34,4414
1164015,34,4310
1153051,34,4166
4190127577,34,3993
4190128824,34,2726
1162255,34,2492
4190126158,34,2310
4190139618,34,2271
4190127420,34,2124
4190138531,34,1963
4190127825,34,1934
1161409,34,1903
4190135612,34,1838
4190135644,34,1731
1150229,34,1616
4190128617,34,1501
1155425,34,1429
4190131592,34,1392
1156172,34,1345
4190139804,34,1307
4190128217,34,1299
4190128167,34,1164
4190131998,34,1164
4190127120,34,1110
4190125741,34,1084
4190134792,34,1060
1168285,34,918
4190129658,34,814
4190140152,34,768
4190133227,34,757
4190124658,34,752
1167345,34,697
4190134834,34,679
4190134497,34,670
1154288,34,661
4190129531,34,653
1167247,34,648
4190128603,34,646
1157521,34,640
1157595,34,632
4190135663,34,626
4190133849,34,604
4190131184,34,560
4190130386,34,558
1166852,34,547
4190133619,34,534
4190132775,34,529
4190133898,34,519
4190138984,34,518
4190133129,34,506
4190128626,34,492
4190125858,34,487
1156320,34,483
4190135369,34,465
1152159,34,460
4190125783,34,451
4190124895,34,446
4190126103,34,441
4190132687,34,436
1160364,34,434
4190133309,34,428
4190134661,34,427
1164957,34,427
4190134941,34,420
4190132275,34,416
4190134742,34,413
4190135542,34,384
4190135745,34,376
4190138925,34,350
4190135201,34,302
4190134935,34,193
1162401,34,34
1148762,40,221720
1150194,40,73673
4190135733,40,36314
1147921,40,28848
1147923,40,28844
1151446,40,26660
1154916,40,13614
4190132245,40,12916
1156384,40,10232
4190139104,40,10207
1152358,40,9290
4190134871,40,8461
4190138016,40,7518
4190136080,40,5598
4190135618,40,5273
1152362,40,5020
4190138056,40,4699
4190135243,40,4029
4190124892,40,3984
4190136089,40,3863
1164521,40,3140
1167613,40,2989
4190131673,40,2882
4190126629,40,2588
1150237,40,2400
4190133971,40,2194
4190128371,40,2165
1150210,40,2094
4190129688,40,1919
4190124747,40,1843
4190124750,40,1742
1164665,40,1740
4190127805,40,1678
1167608,40,1647
4190125736,40,1563
4190138034,40,1391
4190128399,40,1390
4190125787,40,1284
4190125773,40,1271
4190131389,40,1266
4190133683,40,1246
4190132326,40,1183
4190124902,40,1183
4190132345,40,1183
4190132113,40,1174
4190131833,40,1125
4190129129,40,1087
1153338,40,1072
4190133082,40,1007
4190125734,40,975
4190129173,40,950
1156376,40,917
4190138529,40,913
4190134763,40,882
4190125595,40,861
1155680,40,836
4190133153,40,804
4190126567,40,793
4190140098,40,721
4190125663,40,706
4190134362,40,697
4190129495,40,691
1158944,40,662
4190133365,40,641
4190131721,40,636
1152211,40,629
4190134680,40,559
4190134519,40,547
4190133453,40,508
4190132045,40,496
1164783,40,481
4190138509,40,476
4190131349,40,465
1148009,40,460
1156851,40,456
4190135444,40,433
1156294,40,410
4190127502,40,384
4190137935,40,375
1156268,40,322
1162433,40,40
1154273,37,84998
4190136153,37,69827
1148703,37,57298
4190129842,37,13080
4190124720,37,9884
4190128555,37,9620
1168167,37,5089
4190138751,37,4336
4190127804,37,4100
4190135667,37,4014
4190140113,37,3875
4190136083,37,3796
1156385,37,3436
1155828,37,3436
1154320,37,3352
4190132534,37,2942
4190135899,37,2712
4190126819,37,2674
4190130869,37,2584
4190136091,37,2548
4190136095,37,2528
4190138235,37,2500
4190130178,37,2320
4190130959,37,1870
1155681,37,1845
4190127381,37,1792
4190128058,37,1690
4190128426,37,1658
4190132825,37,1651
4190129652,37,1629
4190130620,37,1618
1152963,37,1565
4190126439,37,1514
4190133536,37,1490
4190124185,37,1450
1164519,37,1350
4190134771,37,1344
4190138147,37,1341
4190129670,37,1260
4190139644,37,1229
4190138497,37,1208
4190125882,37,1127
4190133680,37,951
4190127887,37,898
4190125502,37,882
4190127319,37,799
4190129558,37,785
4190137988,37,766
4190127415,37,756
1164131,37,756
4190124862,37,755
1167038,37,744
4190125816,37,726
4190138901,37,700
4190125957,37,698
1155092,37,656
1156127,37,644
1167104,37,643
4190133579,37,634
1154174,37,604
4190133530,37,591
1166505,37,571
4190132716,37,561
4190125770,37,557
4190135490,37,532
4190124303,37,516
4190134576,37,495
4190128244,37,472
4190128120,37,431
4190133605,37,408
4190124886,37,370
1168133,37,349
1159078,37,300
1225485493,37,280
4190139860,37,274
1225950450,37,263
4190132765,37,245
4190128235,37,169
1166057,41,87708
4190126434,41,84922
4190133927,41,80353
4190135362,41,19472
1147875,41,14355
4190130537,41,10008
1166701,41,8390
4190133912,41,6985
1163982,41,5177
4190139100,41,4952
1154383,41,4532
4190128030,41,3968
4190128366,41,3780
4190124871,41,3346
4190132808,41,3092
4190136075,41,2724
4190135648,41,2668
4190134768,41,2412
4190128028,41,2285
1167367,41,2176
4190134789,41,2014
1167607,41,2010
4190131973,41,1888
4190139611,41,1872
4190138432,41,1803
1164664,41,1728
4190134762,41,1661
1162306,41,1631
1150206,41,1611
1165738,41,1599
4190126611,41,1554
4190125102,41,1525
4190131862,41,1499
4190131208,41,1468
4190138622,41,1419
4190129365,41,1378
4190128201,41,1339
4190131605,41,1282
4190133658,41,1246
4190134101,41,1193
4190132257,41,1178
4190132732,41,1134
4190124835,41,1012
4190138324,41,988
4190124262,41,966
4190126426,41,959
4190124885,41,949
4190127822,41,943
4190124498,41,940
4190138639,41,916
4190125531,41,898
4190139409,41,898
1167626,41,874
4190134279,41,859
4190127295,41,824
4190124441,41,720
4190138134,41,678
4190135061,41,641
4190133489,41,630
4190131614,41,599
4190133707,41,597
4190130546,41,568
4190138211,41,554
1162205,41,553
4190128305,41,550
4190124557,41,511
1158341,41,504
4190138538,41,468
4190126520,41,450
1166579,41,428
4190138658,41,418
1225886073,41,382
4190132036,41,332
1225813868,41,290
1161686,39,53400
4190130161,39,53242
1164014,39,40941
4190129323,39,32806
1147876,39,27320
4190130234,39,16756
1154157,39,11614
4190129686,39,11272
4190126761,39,10903
4190128431,39,10105
4190128957,39,3944
4190138516,39,3003
4190134830,39,2959
4190135646,39,2958
4190134203,39,2727
4190135647,39,2566
4190135650,39,2513
1156962,39,2372
4190133407,39,2366
4190127828,39,2200
4190138496,39,1929
4190128311,39,1673
4190132522,39,1609
4190131168,39,1543
4190129549,39,1489
1167258,39,1160
1152484,39,1147
4190139373,39,1075
4190124613,39,1072
1150225,39,1072
4190125308,39,1025
4190139785,39,994
4190138568,39,880
1156879,39,845
1154139,39,839
4190127501,39,830
4190132915,39,824
4190132713,39,796
4190138055,39,794
4190129386,39,784
4190133460,39,723
4190139624,39,704
4190135109,39,683
4190130784,39,676
4190125897,39,658
4190129471,39,637
4190126046,39,616
4190124689,39,616
4190135388,39,605
4190132418,39,602
4190138978,39,598
1157012,39,598
1162443,39,595
4190127481,39,586
4190126850,39,584
4190135373,39,541
4190134456,39,538
4190128781,39,486
1155701,39,439
4190135625,39,435
1167646,39,434
4190132155,39,420
4190134978,39,382
4190132114,39,377
4190134867,39,327
4190126123,39,256
4190134471,39,237
1225435618,39,226
1152134,42,22458
4190126843,42,14026
4190139533,42,13571
4190126360,42,12598
4190127813,42,10161
4190136103,42,7858
1166418,42,6874
4190124822,42,6550
4190139152,42,5132
4190131914,42,3856
4190135669,42,3504
4190133987,42,2583
4190126336,42,2471
1167611,42,2465
1152064,42,2399
1150238,42,2278
4190132794,42,2159
4190125073,42,2132
4190131166,42,2062
4190139272,42,1976
1150215,42,1913
1164933,42,1860
4190129346,42,1800
4190130105,42,1755
4190127747,42,1732
4190124810,42,1722
1157433,42,1702
4190135365,42,1634
4190127607,42,1549
4190135649,42,1406
4190129868,42,1402
4190125809,42,1402
4190133508,42,1401
1162460,42,1347
4190130182,42,1318
1150224,42,1288
1166603,42,1276
4190132832,42,1222
4190136138,42,1193
4190134918,42,1154
4190138627,42,1135
4190137964,42,1102
4190138980,42,1069
4190130597,42,1028
4190130289,42,1027
4190128197,42,977
4190130802,42,963
4190139462,42,931
4190138537,42,904
4190124141,42,897
1157438,42,883
4190124751,42,775
1156676,42,735
4190134238,42,729
4190128080,42,666
4190135505,42,652
4190124302,42,629
4190124823,42,623
4190134861,42,583
4190124932,42,579
4190132863,42,545
4190138602,42,496
4190135626,42,471
4190135078,42,396
4190135263,42,352
4190126557,42,331
1161144,42,312
1157541,42,42
1159103,212,531066
1158373,184,373833
1153089,1331,335711
1157663,202,324805
1157710,133,322721
1158348,163,305210
1168294,95,289918
1157649,289,285148
1158305,207,272325
1149004,201,261675
1160363,163,258844
1159856,207,255041
1159851,71,248320
4190125679,222,232719
1152353,188,230878
1160052,50,229078
1148763,109,216530
1150200,187,215872
1156383,228,193297
1148143,123,187825
1149378,123,181184
4190134345,54,174284
1148144,38,169028
1148773,166,164572
1153125,3513,155157
1150220,198,154460
1159050,176,151262
1161532,600,150243
1158295,173,148524
1156460,102,146824
1149950,100,145868
1159484,135,145755
1164009,142,143097
1159142,225,140656
1155838,153,139326
1155919,71,134582
1148651,168,134153
1158886,427,132622
4190130565,214,128829
1159052,177,128687
1153091,120,125356
1164909,46,124199
4190133328,68,124060
1161266,114,123084
1152493,186,122582
1159509,178,122105
1159866,118,118140
1149385,140,116654
1148142,48,116520
1156203,138,116202
1158415,173,115347
1151248,147,113091
1167658,117,112913
1166070,74,110766
1157530,128,106826
1152442,4228,106327
1148141,99,104213
1160079,97,104150
1158880,68,103712
1149369,110,102014
1149312,163,101689
1158574,65,98390
1153220,3644,97689
1164159,120,97352
1151441,131,97231
1151523,2057,96128
1155104,50,94813
1151702,853,93512
4190133931,56,92174
1150232,153,90402
1149371,118,87768
4190135815,48,85296
1158265,2481,83623
1156185,73,82222
1156464,86,82080
1149498,2231,81616
1161538,452,81073
1161536,719,80044
1151419,80,79049
1161537,708,78844
1151521,1604,76356
1150095,123,75722
1166696,55,75718
4190134401,587,75054
1165888,85,74837
4190133925,163,74780
4190135013,91,74249
4190125638,44,73455
1161535,573,72395
1153037,2359,72387
1150218,66,71414
1167053,515,68983
4190134403,43,67524
1164500,105,67118
4190126820,145,67025
1156772,59,66933
4190134366,43,66857
4190134325,86,65664
1156356,122,65357
4190129102,100,64802
1164486,81,64620
1155837,75,63357
4190127992,51,62926
1158875,125,62296
1165999,46,61812
1154845,152,60802
1148137,1740,58903
1153231,99,58334
1162251,147,58205
1152412,2064,57861
1161533,553,57522
1152420,128,57165
1148291,61,56997
4190132240,74,56986
1151246,142,56819
1154317,51,56760
1166144,83,54307
1153018,1823,53969
1159110,82,52922
1162313,1272,52532
4190135517,137,52423
1151661,1852,51350
1157539,134,51146
4190138479,139,51052
1154170,44,50915
1159862,244,50652
1161534,504,50535
1159845,136,50162
1161531,403,50107
1165719,96,49748
4190134750,180,49180
1161530,280,48615
1162359,622,48340
1158427,311,48321
1149965,48,48137
1149446,51,47780
1157301,46,47640
1148832,1865,47617
1151369,238,47600
1164144,74,47563
4190138710,64,47414
1149338,1518,46688
1149664,105,46229
4190124760,119,45495
4190124956,194,44806
4190126967,301,44619
1167334,44,43533
1161106,90,43418
1161527,369,42351
1153447,1704,42248
1167364,82,41989
4190127014,101,41753
4190135155,222,41692
1165813,62,41548
4190128964,58,41250
1161208,59,41169
1160002,51,41140
4190127111,207,40989
1155403,50,40917
1162453,93,40797
4190138617,66,40518
1166304,43,40189
1154978,66,40143
1148614,50,39818
1151408,106,39552
1151403,98,39147
1163796,100,39094
1168006,1909,38936
1156990,79,38205
1159260,223,38175
1158602,101,38136
4190126345,190,37747
1154293,106,37450
4190127408,174,37446
1150721,117,37056
1160373,105,36486
1158877,140,36191
4190135499,194,35796
4190133368,157,35548
1156672,106,35446
1166003,198,35432
1165811,74,35338
1164595,47,35122
4190125378,45,35074
4190135322,50,34445
1164972,61,34392
1161310,744,34235
1167576,101,33572
4190134873,173,33497
4190127260,54,33360
4190131436,110,33160
4190135910,152,33081
1159267,146,32952
4190126925,168,32907
4190125421,73,32698
4190134414,51,32564
4190126386,75,32394
1159025,204,32339
4190136148,229,32279
1159290,105,32240
1154054,1549,31969
1162725,50,31947
4190135544,58,31836
1160104,305,31718
1157657,260,31694
1164000,920,31670
1159910,783,31622
1149639,57,31392
4190134985,174,31222
4190138725,68,31021
4190134292,45,30802
4190136053,127,30667
1159911,779,30309
1157884,108,29954
1150683,1183,29792
1159913,534,29731
1158233,109,29478
1160725,254,29442
1155530,94,29417
